CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Cluster
15511.0,12,160,909.23,4,4,3,11,1
15512.0,156,7,121.0,1,1,1,3,2
15513.0,31,314,14520.08,3,4,4,11,1
15514.0,12,218,2963.19,4,4,4,12,1
15516.0,45,15,62.43,3,1,1,5,1
15517.0,233,27,267.03,1,2,1,4,2
15518.0,64,220,1911.89,2,4,4,10,4
15520.0,2,18,343.5,4,2,2,8,1
15521.0,36,200,2574.65,3,4,4,11,1
15522.0,33,57,398.84,3,3,2,8,1
15523.0,84,10,412.01000000000005,2,1,2,5,4
15524.0,25,1,440.0,3,1,2,6,1
15525.0,2,180,811.02,4,4,3,11,1
15526.0,33,4,148.44,3,1,1,5,1
15527.0,19,166,2348.82,3,4,4,11,1
15528.0,254,26,229.33,1,2,1,4,3
15529.0,23,674,3967.78,3,4,4,11,1
15530.0,22,108,1502.35,3,4,3,10,1
15531.0,8,228,2007.44,4,4,4,12,1
15532.0,25,263,1517.08,3,4,3,10,1
15533.0,19,86,746.92,3,3,3,9,1
15535.0,173,78,459.9,1,3,2,6,2
15537.0,163,24,110.92,1,2,1,4,2
15539.0,7,41,538.46,4,2,2,8,1
15540.0,11,15,213.3,4,1,1,6,1
15541.0,114,29,85.13000000000001,2,2,1,5,4
15543.0,288,28,127.86,1,2,1,4,3
15544.0,9,261,3542.51,4,4,4,12,1
15545.0,54,81,292.71999999999997,2,3,1,6,4
15547.0,7,702,4954.84,4,4,4,12,1
15549.0,77,116,1655.76,2,4,4,10,4
15550.0,4,61,575.63,4,3,2,9,1
15551.0,37,29,436.06,3,2,2,7,1
15552.0,217,17,90.12,1,1,1,3,2
15553.0,60,56,437.23,2,3,2,7,4
15554.0,278,14,217.2,1,1,1,3,3
15555.0,12,925,4758.2,4,4,4,12,1
15556.0,24,31,279.77,3,2,1,6,1
15557.0,29,20,473.65000000000003,3,2,2,7,1
15561.0,12,31,722.74,4,2,3,9,1
15562.0,352,1,134.55,1,1,1,3,3
15563.0,9,117,1319.69,4,4,3,11,1
15565.0,50,8,173.16,3,1,1,5,4
15567.0,19,7,186.01,3,1,1,5,1
15568.0,3,53,758.29,4,3,3,10,1
15569.0,104,31,1375.71,2,2,3,7,4
15570.0,7,330,4109.97,4,4,4,12,1
15571.0,12,57,650.4300000000001,4,3,3,10,1
15572.0,5,215,2552.86,4,4,4,12,1
15573.0,32,104,607.45,3,4,2,9,1
15574.0,178,168,702.25,1,4,3,8,2
15576.0,38,45,940.6700000000001,3,3,3,9,1
15577.0,151,39,258.88,1,2,1,4,2
15578.0,162,13,127.1,1,1,1,3,2
15579.0,69,51,348.6,2,3,2,7,4
15581.0,121,151,3429.9700000000003,2,4,4,10,4
15582.0,25,44,682.9100000000001,3,3,3,9,1
15584.0,24,125,722.61,3,4,3,10,1
15585.0,177,31,455.3,1,2,2,5,2
15587.0,50,9,913.6800000000001,3,1,3,7,4
15589.0,253,30,456.58,1,2,2,5,3
15590.0,289,1,-30.19,1,1,1,3,3
15592.0,47,24,388.58,3,2,2,7,1
15593.0,71,5,199.8,2,1,1,4,4
15594.0,16,104,1767.53,4,4,4,12,1
15596.0,101,84,1343.34,2,3,3,8,4
15597.0,30,23,315.71999999999997,3,2,2,7,1
15598.0,35,16,235.68,3,1,1,5,1
15599.0,27,52,761.74,3,3,3,9,1
15601.0,11,414,6745.36,4,4,4,12,1
15602.0,8,54,1083.63,4,3,3,10,1
15603.0,79,2,48.480000000000004,2,1,1,4,4
15604.0,52,17,216.39,2,1,1,4,4
15605.0,36,67,1198.23,3,3,3,9,1
15606.0,57,91,2422.64,2,3,4,9,4
15607.0,337,13,104.76,1,1,1,3,3
15608.0,28,60,1093.68,3,3,3,9,1
15609.0,183,18,270.03000000000003,1,2,1,4,2
15610.0,52,6,112.46000000000001,2,1,1,4,4
15611.0,10,45,1568.39,4,3,3,10,1
15612.0,36,6,195.15,3,1,1,5,1
15615.0,10,429,10360.04,4,4,4,12,1
15618.0,33,49,747.031,3,3,3,9,1
15619.0,11,3,336.40000000000003,4,1,2,7,1
15620.0,50,104,1524.4,3,4,3,10,4
15621.0,4,18,1158.77,4,2,3,9,1
15622.0,3,214,3224.53,4,4,4,12,1
15623.0,141,19,301.03,2,2,2,6,2
15624.0,117,34,588.13,2,2,2,6,4
15625.0,100,68,1504.56,2,3,3,8,4
15626.0,75,49,675.8,2,3,3,8,4
15628.0,5,157,2865.64,4,4,4,12,1
15630.0,45,61,1180.4,3,3,3,9,1
15632.0,16,177,3147.31,4,4,4,12,1
15634.0,17,15,243.55,4,1,1,6,1
15636.0,90,25,724.76,2,2,3,7,4
15637.0,53,15,223.36,2,1,1,4,4
15638.0,301,2,-94.0,1,1,1,3,3
15639.0,134,25,425.32,2,2,2,6,2
15640.0,4,495,12433.34,4,4,4,12,1
15641.0,105,119,1887.2,2,4,4,10,4
15643.0,179,36,647.4,1,2,2,5,2
15644.0,166,238,813.0,1,4,3,8,2
15645.0,19,52,612.01,3,3,2,8,1
15646.0,158,36,425.14000000000004,1,2,2,5,2
15648.0,204,28,599.9,1,2,2,5,2
15649.0,336,2,816.0,1,1,3,5,3
15651.0,37,32,646.3,3,2,2,7,1
15652.0,91,21,337.74,2,2,2,6,4
15653.0,93,6,877.4399999999999,2,1,3,6,4
15654.0,9,21,922.53,4,2,3,9,1
15655.0,233,37,511.32,1,2,2,5,2
15656.0,45,47,748.5,3,3,3,9,1
15657.0,23,1,30.0,3,1,1,5,1
15658.0,190,56,958.9,1,3,3,7,2
15659.0,44,11,306.45,3,1,2,6,1
15660.0,25,94,1552.01,3,3,3,9,1
15661.0,317,5,309.8,1,1,2,4,3
15663.0,106,9,138.14,2,1,1,4,4
15664.0,51,19,358.63,2,2,2,6,4
15665.0,168,116,2242.01,1,4,4,9,2
15667.0,40,13,301.32,3,1,2,6,1
15668.0,218,1,76.32000000000001,1,1,1,3,2
15669.0,40,35,677.69,3,2,3,8,1
15670.0,297,12,173.05,1,1,1,3,3
15671.0,19,81,2635.4900000000002,3,3,4,10,1
15673.0,88,155,2881.02,2,4,4,10,4
15674.0,73,135,1744.02,2,4,4,10,4
15675.0,81,21,323.69,2,2,2,6,4
15676.0,9,216,3324.09,4,4,4,12,1
15677.0,49,33,657.23,3,2,3,8,4
15678.0,53,12,352.7,2,1,2,5,4
15679.0,24,110,781.28,3,4,3,10,1
15680.0,9,78,1333.68,4,3,3,10,1
15681.0,18,67,946.36,3,3,3,9,1
15683.0,117,10,193.75,2,1,1,4,4
15687.0,9,168,2981.5,4,4,4,12,1
15689.0,120,9,254.1,2,1,1,4,4
15690.0,4,19,239.76,4,2,1,7,1
15691.0,252,2,136.8,1,1,1,3,3
15692.0,28,12,191.04,3,1,1,5,1
15694.0,1,79,6423.6,4,3,4,11,1
15695.0,267,22,409.98,1,2,2,5,3
15696.0,33,177,2644.46,3,4,4,11,1
15699.0,18,18,309.65,3,2,2,7,1
15700.0,172,89,664.03,1,3,3,7,2
15701.0,2,237,1542.14,4,4,3,11,1
15703.0,265,5,211.5,1,1,1,3,3
15704.0,140,117,2293.62,2,4,4,10,2
15705.0,201,6,143.1,1,1,1,3,2
15706.0,60,59,1001.8100000000001,2,3,3,8,4
15707.0,35,214,945.58,3,4,3,10,1
15708.0,41,297,3329.7200000000003,3,4,4,11,1
15709.0,284,6,133.25,1,1,1,3,3
15712.0,9,53,1072.3600000000001,4,3,3,10,1
15713.0,143,20,346.75,2,2,2,6,2
15714.0,12,35,330.88,4,2,2,8,1
15716.0,146,118,1118.81,1,4,3,8,2
15717.0,234,7,150.3,1,1,1,3,2
15719.0,33,938,5043.96,3,4,4,11,1
15720.0,24,128,598.73,3,4,2,9,1
15721.0,12,91,507.08,4,3,2,9,1
15722.0,36,72,2181.21,3,3,4,10,1
15723.0,365,41,203.1,1,2,1,4,3
15724.0,201,12,212.3,1,1,1,3,2
15725.0,15,32,415.25,4,2,2,8,1
15727.0,17,302,5178.96,4,4,4,12,1
15728.0,49,4,-134.8,3,1,1,5,4
15729.0,198,6,62.0,1,1,1,3,2
15730.0,66,73,1108.38,2,3,3,8,4
15732.0,212,14,294.12,1,1,2,4,2
15733.0,283,10,162.3,1,1,1,3,3
15734.0,115,26,1339.45,2,2,3,7,4
15737.0,15,81,1121.21,4,3,3,10,1
15738.0,19,176,4788.77,3,4,4,11,1
15739.0,66,8,449.12,2,1,2,5,4
15740.0,49,9,154.88,3,1,1,5,4
15743.0,16,88,784.46,4,3,3,10,1
15744.0,78,3,34.8,2,1,1,4,4
15745.0,9,65,1071.24,4,3,3,10,1
15746.0,134,29,182.96,2,2,1,5,2
15747.0,13,93,974.04,4,3,3,10,1
15748.0,40,21,149.31,3,2,1,6,1
15749.0,235,15,21535.9,1,1,4,6,2
15750.0,3,295,2451.23,4,4,4,12,1
15752.0,40,412,2628.93,3,4,4,11,1
15753.0,305,1,79.2,1,1,1,3,3
15754.0,51,29,455.67,2,2,2,6,4
15755.0,1,149,2318.88,4,4,4,12,1
15756.0,61,192,532.96,2,4,2,8,4
15757.0,66,45,714.42,2,3,3,8,4
15758.0,25,9,205.25,3,1,1,5,1
15759.0,218,7,253.04,1,1,1,3,2
15762.0,65,37,583.75,2,2,2,6,4
15763.0,32,63,1048.67,3,3,3,9,1
15764.0,81,188,3245.47,2,4,4,10,4
15766.0,64,11,315.06,2,1,2,5,4
15768.0,116,28,581.8299999999999,2,2,2,6,4
15769.0,7,147,51823.72,4,4,4,12,1
15773.0,6,10,635.6800000000001,4,1,2,7,1
15774.0,69,25,270.8,2,2,1,5,4
15775.0,245,7,104.9,1,1,1,3,2
15776.0,133,18,241.62,2,2,1,5,2
15777.0,241,22,1021.61,1,2,3,6,2
15780.0,184,29,475.28000000000003,1,2,2,5,2
15781.0,25,21,333.56,3,2,2,7,1
15782.0,10,44,2593.94,4,3,4,11,1
15783.0,11,14,246.3,4,1,1,6,1
15785.0,30,87,2303.75,3,3,4,10,1
15786.0,44,280,4834.2,3,4,4,11,1
15787.0,26,206,948.05,3,4,3,10,1
15789.0,358,25,351.3,1,2,2,5,3
15790.0,10,35,220.85,4,2,1,7,1
15791.0,44,76,1604.44,3,3,3,9,1
15793.0,9,13,948.96,4,1,3,8,1
15795.0,150,42,610.01,1,2,2,5,2
15796.0,1,135,2666.61,4,4,4,12,1
15797.0,113,8,2207.4,2,1,4,7,4
15799.0,76,98,884.14,2,3,3,8,4
15800.0,107,119,699.08,2,4,3,9,4
15801.0,46,69,1042.19,3,3,3,9,1
15802.0,143,3,-451.42,2,1,1,4,2
15803.0,51,8,415.82000000000005,2,1,2,5,4
15804.0,1,274,3848.55,4,4,4,12,1
15805.0,23,307,5452.17,3,4,4,11,1
15806.0,46,31,784.58,3,2,3,8,1
15807.0,50,48,903.9,3,3,3,9,4
15808.0,306,210,3724.77,1,4,4,9,3
15809.0,36,43,399.21,3,3,2,8,1
15810.0,79,112,1145.43,2,4,3,9,4
15811.0,17,139,2171.32,4,4,4,12,1
15812.0,107,41,1801.14,2,2,4,8,4
15813.0,208,40,1303.9099999999999,1,2,3,6,2
15814.0,3,74,1842.73,4,3,4,11,1
15815.0,64,49,2100.6,2,3,4,9,4
15819.0,49,123,1905.45,3,4,4,11,4
15820.0,320,17,206.98,1,1,1,3,3
15821.0,44,62,570.96,3,3,2,8,1
15822.0,3,33,885.47,4,2,3,9,1
15823.0,337,17,-840.76,1,1,1,3,3
15825.0,172,20,532.94,1,2,2,5,2
15826.0,51,69,1649.3600000000001,2,3,4,9,4
15827.0,73,134,1641.48,2,4,4,10,4
15829.0,99,51,636.14,2,3,2,7,4
15830.0,29,41,547.7,3,2,2,7,1
15831.0,58,69,747.76,2,3,3,8,4
15832.0,254,54,836.79,1,3,3,7,3
15834.0,70,276,2084.9,2,4,4,10,4
15835.0,44,50,954.09,3,3,3,9,1
15836.0,45,12,117.47,3,1,1,5,1
15837.0,65,24,391.98,2,2,2,6,4
15838.0,11,169,33350.76,4,4,4,12,1
15839.0,25,65,1020.74,3,3,3,9,1
15840.0,59,28,345.66,2,2,2,6,4
15841.0,64,50,1209.1,2,3,3,8,4
15843.0,304,8,118.95000000000002,1,1,1,3,3
15844.0,46,11,130.73999999999998,3,1,1,5,1
15845.0,18,140,3650.87,3,4,4,11,1
15847.0,38,22,389.27,3,2,2,7,1
15850.0,19,97,238.85,3,3,1,7,1
15852.0,187,22,160.71,1,2,1,4,2
15853.0,52,30,110.8,2,2,1,5,4
15854.0,4,140,2974.65,4,4,4,12,1
15855.0,137,80,712.24,2,3,3,8,2
15856.0,4,653,16173.67,4,4,4,12,1
15857.0,19,14,297.0,3,1,2,6,1
15858.0,16,191,1438.85,4,4,3,11,1
15860.0,41,142,977.21,3,4,3,10,1
15861.0,12,547,3000.36,4,4,4,12,1
15862.0,8,147,832.88,4,4,3,11,1
15863.0,26,18,68.84,3,2,1,6,1
15864.0,22,24,1769.7800000000002,3,2,4,9,1
15865.0,41,40,895.13,3,2,3,8,1
15866.0,101,45,230.53,2,3,1,6,4
15867.0,5,463,3797.79,4,4,4,12,1
15869.0,277,15,149.64,1,1,1,3,3
15870.0,33,76,354.09000000000003,3,3,2,8,1
15872.0,15,128,360.93,4,4,2,10,1
15874.0,63,137,4330.67,2,4,4,10,4
15877.0,2,131,440.78,4,4,2,10,1
15880.0,369,106,313.28000000000003,1,4,2,7,3
15881.0,312,32,438.24,1,2,2,5,3
15882.0,199,24,495.36,1,2,2,5,2
15883.0,2,49,396.48,4,3,2,9,1
15885.0,93,18,379.35,2,2,2,6,4
15886.0,60,12,181.09,2,1,1,4,4
15888.0,80,14,141.27,2,1,1,4,4
15889.0,157,93,446.87,1,3,2,6,2
15891.0,227,62,524.52,1,3,2,6,2
15894.0,253,41,263.55,1,2,1,4,3
15895.0,150,11,179.17,1,1,1,3,2
15897.0,194,24,222.05,1,2,1,4,2
15898.0,1,87,1384.68,4,3,3,10,1
15899.0,369,4,56.25,1,1,1,3,3
15900.0,24,51,351.11,3,3,2,8,1
15901.0,17,116,363.88,4,4,2,10,1
15903.0,10,75,5126.34,4,3,4,11,1
15904.0,8,30,164.68,4,2,1,7,1
15906.0,20,151,1521.79,3,4,3,10,1
15907.0,4,249,967.45,4,4,3,11,1
15909.0,174,7,191.94,1,1,1,3,2
15910.0,1,267,1232.18,4,4,3,11,1
15912.0,178,19,264.62,1,2,1,4,2
15916.0,16,160,1491.24,4,4,3,11,1
15917.0,248,12,123.1,1,1,1,3,3
15918.0,191,40,334.23,1,2,2,5,2
15919.0,20,143,639.89,3,4,2,9,1
15920.0,154,60,167.5,1,3,1,5,2
15921.0,173,25,336.03000000000003,1,2,2,5,2
15922.0,372,12,363.6,1,1,2,4,3
15923.0,373,21,127.08,1,2,1,4,3
15925.0,194,12,207.15,1,1,1,3,2
15930.0,67,21,426.63,2,2,2,6,4
15932.0,4,119,2461.85,4,4,4,12,1
15933.0,21,74,1107.46,3,3,3,9,1
15935.0,239,12,416.86,1,1,2,4,2
15937.0,64,7,145.35,2,1,1,4,4
15938.0,112,18,404.58,2,2,2,6,4
15939.0,90,77,6102.26,2,3,4,9,4
15940.0,311,2,31.799999999999997,1,1,1,3,3
15942.0,134,14,337.44,2,1,2,5,2
15944.0,277,6,325.1,1,1,2,4,3
15945.0,365,2,181.0,1,1,1,3,3
15947.0,83,29,1708.24,2,2,4,8,4
15948.0,8,60,955.24,4,3,3,10,1
15949.0,17,19,364.72,4,2,2,8,1
15950.0,2,103,1705.26,4,4,4,12,1
15951.0,1,43,669.57,4,3,3,10,1
15952.0,34,91,806.57,3,3,3,9,1
15953.0,15,103,1634.53,4,4,4,12,1
15955.0,24,185,4389.81,3,4,4,11,1
15957.0,32,42,428.89,3,2,2,7,1
15958.0,74,7,104.35,2,1,1,4,4
15963.0,20,28,470.76,3,2,2,7,1
15965.0,17,122,845.64,4,4,3,11,1
15967.0,23,84,418.83,3,3,2,8,1
15969.0,3,21,582.9,4,2,2,8,1
15970.0,304,11,314.1,1,1,2,4,3
15971.0,18,35,4199.85,3,2,4,9,1
15973.0,236,6,99.77000000000002,1,1,1,3,2
15974.0,39,177,3429.55,3,4,4,11,1
15975.0,84,24,371.01,2,2,2,6,4
15976.0,165,98,430.94,1,3,2,6,2
15977.0,17,65,1054.73,4,3,3,10,1
15978.0,77,49,1098.78,2,3,3,8,4
15980.0,89,43,2398.86,2,3,4,9,4
15981.0,25,97,3408.48,3,3,4,10,1
15983.0,22,113,1475.02,3,4,3,10,1
15984.0,3,275,2816.97,4,4,4,12,1
15985.0,123,38,1037.42,2,2,3,7,4
15986.0,30,14,168.12,3,1,1,5,1
15987.0,12,140,1451.28,4,4,3,11,1
15988.0,19,27,158.03,3,2,1,6,1
15990.0,44,52,792.11,3,3,3,9,1
15992.0,4,3,41.989999999999995,4,1,1,6,1
15993.0,9,560,2756.82,4,4,4,12,1
15994.0,55,35,427.07,2,2,2,6,4
15996.0,88,131,1044.78,2,4,3,9,4
15998.0,37,509,3084.17,3,4,4,11,1
16000.0,3,9,12393.7,4,1,4,9,1
16003.0,30,103,2735.37,3,4,4,11,1
16005.0,12,218,615.39,4,4,2,10,1
16006.0,211,8,101.4,1,1,1,3,2
16007.0,48,385,1701.94,3,4,4,11,1
16008.0,24,33,478.78,3,2,2,7,1
16009.0,22,90,992.71,3,3,3,9,1
16010.0,246,86,407.5,1,3,2,6,3
16011.0,8,212,3362.71,4,4,4,12,1
16012.0,35,94,1415.29,3,3,3,9,1
16013.0,4,151,33366.25,4,4,4,12,1
16014.0,36,148,653.13,3,4,3,10,1
16015.0,4,184,690.54,4,4,3,11,1
16016.0,3,237,1483.31,4,4,3,11,1
16017.0,47,32,211.88,3,2,1,6,1
16018.0,39,28,408.90000000000003,3,2,2,7,1
16019.0,2,165,3450.2400000000002,4,4,4,12,1
16020.0,17,46,851.01,4,3,3,10,1
16022.0,260,76,628.28,1,3,2,6,3
16023.0,46,101,719.81,3,3,3,9,1
16024.0,12,64,251.24,4,3,1,8,1
16025.0,30,28,439.65999999999997,3,2,2,7,1
16026.0,43,32,236.09,3,2,1,6,1
16027.0,92,17,852.12,2,1,3,6,4
16029.0,39,274,50992.61,3,4,4,11,1
16030.0,310,29,331.24,1,2,2,5,3
16031.0,92,100,548.94,2,3,2,7,4
16033.0,6,1152,8727.61,4,4,4,12,1
16034.0,196,22,437.7,1,2,2,5,2
16036.0,87,55,758.92,2,3,3,8,4
16037.0,270,39,855.02,1,2,3,6,3
16038.0,8,28,454.33000000000004,4,2,2,8,1
16040.0,65,65,1313.55,2,3,3,8,4
16041.0,31,6,3166.4,3,1,4,8,1
16042.0,22,75,1147.37,3,3,3,9,1
16043.0,38,39,773.99,3,2,3,8,1
16045.0,120,83,1340.7,2,3,3,8,4
16048.0,86,9,243.69000000000003,2,1,1,4,4
16049.0,40,312,1111.79,3,4,3,10,1
16050.0,174,10,137.9,1,1,1,3,2
16052.0,54,34,362.06,2,2,2,6,4
16053.0,33,84,1511.95,3,3,3,9,1
16054.0,145,70,783.9,1,3,3,7,2
16055.0,221,8,134.8,1,1,1,3,2
16056.0,45,68,664.85,3,3,3,9,1
16057.0,4,134,2140.2200000000003,4,4,4,12,1
16059.0,66,180,1459.8600000000001,2,4,3,9,4
16061.0,269,1,-29.95,1,1,1,3,3
16062.0,10,64,1153.62,4,3,3,10,1
16063.0,260,23,335.32,1,2,2,5,3
16065.0,365,74,372.09,1,3,2,6,3
16066.0,17,102,1521.87,4,3,3,10,1
16070.0,22,33,852.15,3,2,3,8,1
16071.0,45,21,326.24,3,2,2,7,1
16072.0,288,23,584.3199999999999,1,2,2,5,3
16073.0,292,2,94.35,1,1,1,3,3
16076.0,3,131,2173.53,4,4,4,12,1
16078.0,284,1,79.2,1,1,1,3,3
16079.0,17,21,1352.0,4,2,3,9,1
16080.0,82,11,176.6,2,1,1,4,4
16081.0,56,227,2806.9,2,4,4,10,4
16083.0,101,31,1317.62,2,2,3,7,4
16084.0,299,38,436.18,1,2,2,5,3
16085.0,23,167,981.51,3,4,3,10,1
16086.0,59,40,1119.31,2,2,3,7,4
16091.0,155,18,315.06,1,2,2,5,2
16092.0,99,53,779.36,2,3,3,8,4
16093.0,107,1,17.0,2,1,1,4,4
16094.0,12,67,1041.83,4,3,3,10,1
16096.0,264,12,320.62,1,1,2,4,3
16097.0,240,10,185.04999999999998,1,1,1,3,2
16098.0,88,67,2005.63,2,3,4,9,4
16099.0,50,39,731.9,3,2,3,8,4
16101.0,9,83,1245.96,4,3,3,10,1
16102.0,42,57,1842.14,3,3,4,10,1
16103.0,7,48,1429.64,4,3,3,10,1
16104.0,62,29,302.36,2,2,2,6,4
16105.0,249,13,336.96,1,1,2,4,3
16106.0,66,6,108.38,2,1,1,4,4
16107.0,18,31,3204.1600000000003,3,2,4,9,1
16108.0,85,49,816.1,2,3,3,8,4
16109.0,219,18,611.88,1,2,2,5,2
16110.0,45,354,1337.48,3,4,3,10,1
16112.0,143,16,195.73999999999998,2,1,1,4,2
16113.0,183,30,161.38,1,2,1,4,2
16114.0,171,8,135.75000000000003,1,1,1,3,2
16115.0,10,284,1667.97,4,4,4,12,1
16116.0,206,35,592.88,1,2,2,5,2
16117.0,190,30,232.21,1,2,1,4,2
16119.0,8,16,423.36,4,1,2,7,1
16120.0,59,32,1294.14,2,2,3,7,4
16121.0,57,212,867.11,2,4,3,9,4
16122.0,73,38,684.4200000000001,2,2,3,7,4
16123.0,52,16,307.78,2,1,2,5,4
16124.0,316,16,187.15,1,1,1,3,3
16125.0,367,13,289.35,1,1,1,3,3
16126.0,29,117,6287.77,3,4,4,11,1
16127.0,39,40,656.25,3,2,3,8,1
16128.0,18,89,1880.22,3,3,4,10,1
16131.0,52,78,3506.54,2,3,4,9,4
16133.0,4,365,14305.66,4,4,4,12,1
16134.0,22,38,603.69,3,2,2,7,1
16135.0,263,21,517.55,1,2,2,5,3
16136.0,60,37,709.38,2,2,3,7,4
16138.0,368,1,-7.95,1,1,1,3,3
16139.0,19,31,635.41,3,2,2,7,1
16140.0,53,37,703.77,2,2,3,7,4
16141.0,88,30,620.4,2,2,2,6,4
16142.0,250,37,535.34,1,2,2,5,3
16143.0,3,118,2419.84,4,4,4,12,1
16144.0,247,1,175.2,1,1,1,3,3
16145.0,9,237,3741.98,4,4,4,12,1
16146.0,157,29,734.13,1,2,3,6,2
16147.0,134,22,375.0,2,2,2,6,2
16148.0,296,1,76.32000000000001,1,1,1,3,3
16149.0,5,18,280.52,4,2,1,7,1
16150.0,39,136,1906.07,3,4,4,11,1
16152.0,269,29,1829.04,1,2,4,7,3
16153.0,50,89,1824.23,3,3,4,10,4
16156.0,9,139,3024.62,4,4,4,12,1
16157.0,16,19,644.24,4,2,2,8,1
16159.0,282,14,348.2,1,1,2,4,3
16160.0,64,22,1009.4499999999999,2,2,3,7,4
16161.0,2,502,5352.97,4,4,4,12,1
16162.0,252,2,37.4,1,1,1,3,3
16163.0,225,7,441.59999999999997,1,1,2,4,2
16164.0,17,35,802.53,4,2,3,9,1
16168.0,11,99,3770.6,4,3,4,11,1
16169.0,8,85,1822.97,4,3,4,11,1
16170.0,51,127,1880.4199999999998,2,4,4,10,4
16171.0,59,3,73.2,2,1,1,4,4
16172.0,95,69,1140.21,2,3,3,8,4
16173.0,16,87,1406.57,4,3,3,10,1
16174.0,126,23,1009.5500000000001,2,2,3,7,4
16175.0,94,58,1037.59,2,3,3,8,4
16177.0,50,15,331.95,3,1,2,6,4
16178.0,138,8,197.9,2,1,1,4,2
16179.0,61,11,215.83,2,1,1,4,4
16180.0,100,176,10217.48,2,4,4,10,4
16181.0,73,11,305.54,2,1,2,5,4
16182.0,72,28,6617.65,2,2,4,8,4
16183.0,67,15,338.71000000000004,2,1,2,5,4
16184.0,64,46,1155.54,2,3,3,8,4
16185.0,17,31,529.41,4,2,2,8,1
16186.0,23,219,3991.94,3,4,4,11,1
16187.0,32,297,6841.24,3,4,4,11,1
16188.0,45,67,981.86,3,3,3,9,1
16189.0,16,11,215.48,4,1,1,6,1
16190.0,40,6,215.08,3,1,1,5,1
16191.0,3,151,4913.32,4,4,4,12,1
16193.0,237,19,314.45,1,2,2,5,2
16198.0,75,15,400.68100000000004,2,1,2,5,4
16200.0,4,179,1080.6200000000001,4,4,3,11,1
16201.0,3,115,1821.52,4,4,4,12,1
16202.0,361,18,365.27,1,2,2,5,3
16203.0,59,36,589.15,2,2,2,6,4
16204.0,23,57,405.71,3,3,2,8,1
16205.0,31,98,761.38,3,3,3,9,1
16206.0,55,63,537.0600000000001,2,3,2,7,4
16207.0,25,19,394.38,3,2,2,7,1
16208.0,45,66,664.26,3,3,3,9,1
16209.0,89,46,2262.62,2,3,4,9,4
16210.0,2,123,21086.3,4,4,4,12,1
16211.0,81,24,542.77,2,2,2,6,4
16212.0,19,43,681.19,3,3,3,9,1
16213.0,79,6,159.0,2,1,1,4,4
16214.0,171,44,1062.75,1,3,3,7,2
16215.0,81,14,242.35,2,1,1,4,4
16216.0,267,37,914.9300000000001,1,2,3,6,3
16217.0,235,19,259.39000000000004,1,2,1,4,2
16218.0,30,90,3054.87,3,3,4,10,1
16221.0,37,97,864.86,3,3,3,9,1
16222.0,318,137,846.72,1,4,3,8,3
16224.0,57,96,1295.3,2,3,3,8,4
16225.0,45,134,1096.32,3,4,3,10,1
16226.0,203,8,255.12,1,1,1,3,2
16227.0,219,7,308.32000000000005,1,1,2,4,2
16229.0,87,47,1010.6,2,3,3,8,4
16230.0,190,35,542.03,1,2,2,5,2
16232.0,33,38,983.23,3,2,3,8,1
16233.0,71,25,422.13,2,2,2,6,4
16235.0,41,48,858.41,3,3,3,9,1
16236.0,78,20,432.2,2,2,2,6,4
16239.0,57,21,372.9,2,2,2,6,4
16240.0,8,142,3693.81,4,4,4,12,1
16241.0,10,662,2607.87,4,4,4,12,1
16242.0,8,295,3598.26,4,4,4,12,1
16243.0,34,51,409.1,3,3,2,8,1
16244.0,212,91,1522.75,1,3,3,7,2
16245.0,24,93,1352.3600000000001,3,3,3,9,1
16247.0,170,16,114.56,1,1,1,3,2
16248.0,62,7,152.94,2,1,1,4,4
16249.0,53,69,1800.07,2,3,4,9,4
16250.0,261,24,389.44,1,2,2,5,3
16252.0,366,21,-295.09,1,2,1,4,3
16253.0,32,124,3665.62,3,4,4,11,1
16255.0,17,274,2609.3,4,4,4,12,1
16256.0,258,14,732.63,1,1,3,5,3
16257.0,177,2,46.95,1,1,1,3,2
16258.0,45,135,5203.51,3,4,4,11,1
16260.0,51,18,1035.45,2,2,3,7,4
16261.0,17,124,746.83,4,4,3,11,1
16262.0,361,3,-31.65,1,1,1,3,3
16265.0,9,260,5423.15,4,4,4,12,1
16266.0,74,61,861.89,2,3,3,8,4
16268.0,71,45,667.65,2,3,3,8,4
16270.0,353,54,1141.24,1,3,3,7,3
16271.0,3,134,1423.29,4,4,3,11,1
16272.0,117,25,411.7,2,2,2,6,4
16274.0,373,67,357.95,1,3,2,6,3
16275.0,197,33,559.87,1,2,2,5,2
16276.0,177,6,810.6000000000001,1,1,3,5,2
16278.0,23,25,537.83,3,2,2,7,1
16279.0,21,109,1496.68,3,4,3,10,1
16281.0,72,17,2062.06,2,1,4,7,4
16282.0,340,11,168.3,1,1,1,3,3
16283.0,6,168,1531.51,4,4,3,11,1
16284.0,31,109,823.97,3,4,3,10,1
16287.0,170,8,142.5,1,1,1,3,2
16292.0,117,19,280.9,2,2,1,5,4
16293.0,9,120,2236.7400000000002,4,4,4,12,1
16295.0,10,79,1328.55,4,3,3,10,1
16297.0,213,23,275.4,1,2,1,4,2
16298.0,23,27,598.2,3,2,2,7,1
16302.0,108,12,212.82,2,1,1,4,4
16303.0,26,167,5305.83,3,4,4,11,1
16305.0,139,22,361.21999999999997,2,2,2,6,2
